179.0,82.0,46.0,55.0
180.0,81.0,47.0,56.0
180.0,74.0,49.0,59.0
186.0,77.0,47.0,56.0
186.0,82.0,46.0,56.0
184.0,81.0,46.0,56.0
186.0,84.0,46.0,55.0
190.0,86.0,45.0,54.0
187.0,84.0,46.0,55.0
186.0,85.0,45.0,53.0
181.0,84.0,46.0,55.0
179.0,85.0,49.0,58.0
175.0,83.0,47.0,57.0
171.0,83.0,47.0,57.0
171.0,83.0,47.0,56.0
171.0,83.0,47.0,57.0
169.0,86.0,48.0,57.0
169.0,83.0,46.0,55.0
165.0,82.0,49.0,59.0
160.0,79.0,49.0,60.0
161.0,74.0,48.0,58.0
159.0,69.0,50.0,61.0
159.0,68.0,49.0,60.0
161.0,69.0,46.0,56.0
167.0,71.0,46.0,55.0
170.0,73.0,46.0,56.0
171.0,75.0,46.0,56.0
174.0,77.0,47.0,57.0
176.0,75.0,48.0,58.0
179.0,76.0,47.0,57.0
181.0,74.0,49.0,59.0
180.0,76.0,47.0,57.0
176.0,77.0,47.0,57.0
176.0,74.0,46.0,55.0
177.0,75.0,44.0,53.0
172.0,72.0,46.0,56.0
170.0,76.0,45.0,55.0
169.0,80.0,46.0,55.0
168.0,85.0,45.0,53.0
166.0,84.0,45.0,54.0
159.0,84.0,45.0,54.0
156.0,79.0,45.0,54.0
152.0,79.0,45.0,54.0
150.0,76.0,46.0,55.0
148.0,74.0,46.0,56.0
145.0,75.0,46.0,56.0
144.0,75.0,45.0,54.0
145.0,80.0,42.0,50.0
148.0,80.0,40.0,47.0
146.0,79.0,43.0,51.0
149.0,80.0,42.0,49.0
152.0,80.0,43.0,52.0
157.0,79.0,42.0,51.0
164.0,79.0,42.0,50.0
169.0,74.0,43.0,51.0
173.0,76.0,41.0,49.0
173.0,74.0,43.0,52.0
175.0,75.0,44.0,53.0
175.0,78.0,44.0,53.0
175.0,80.0,46.0,55.0
173.0,83.0,46.0,55.0
171.0,87.0,44.0,52.0
171.0,89.0,43.0,51.0
166.0,90.0,43.0,51.0
166.0,88.0,44.0,51.0
162.0,83.0,44.0,53.0
160.0,82.0,41.0,49.0
156.0,80.0,43.0,51.0
153.0,84.0,43.0,50.0
148.0,87.0,44.0,52.0
147.0,87.0,43.0,51.0
146.0,85.0,43.0,51.0
143.0,85.0,43.0,51.0
145.0,86.0,39.0,46.0
141.0,85.0,42.0,49.0
141.0,85.0,43.0,51.0
137.0,83.0,44.0,52.0
135.0,83.0,46.0,55.0
132.0,82.0,44.0,53.0
120.0,54.0,53.0,58.0
120.0,54.0,53.0,58.0
121.0,55.0,52.0,58.0
120.0,55.0,53.0,59.0
119.0,56.0,55.0,60.0
119.0,58.0,53.0,58.0
121.0,57.0,52.0,57.0
120.0,56.0,54.0,60.0
119.0,60.0,53.0,55.0
118.0,59.0,53.0,58.0
119.0,59.0,54.0,58.0
120.0,59.0,52.0,57.0
118.0,60.0,53.0,57.0
119.0,58.0,54.0,59.0
120.0,59.0,52.0,57.0
119.0,58.0,54.0,59.0
118.0,60.0,55.0,59.0
118.0,60.0,53.0,58.0
119.0,61.0,54.0,58.0
119.0,61.0,53.0,57.0
118.0,60.0,53.0,58.0
120.0,62.0,52.0,57.0
118.0,62.0,54.0,57.0
119.0,62.0,52.0,57.0
119.0,61.0,52.0,57.0
118.0,64.0,52.0,55.0
119.0,62.0,52.0,58.0
117.0,62.0,53.0,58.0
116.0,63.0,52.0,56.0
116.0,61.0,52.0,56.0
115.0,60.0,53.0,56.0
114.0,58.0,51.0,57.0
112.0,60.0,51.0,54.0
110.0,59.0,52.0,54.0
110.0,56.0,51.0,54.0
107.0,59.0,50.0,52.0
106.0,58.0,52.0,53.0
105.0,58.0,52.0,53.0
106.0,57.0,52.0,53.0
107.0,58.0,50.0,52.0
108.0,57.0,51.0,53.0
108.0,57.0,53.0,52.0
108.0,55.0,51.0,53.0
110.0,55.0,52.0,53.0
112.0,56.0,50.0,50.0
112.0,54.0,51.0,52.0
113.0,55.0,50.0,52.0
111.0,55.0,53.0,54.0
114.0,55.0,53.0,54.0
113.0,56.0,53.0,55.0
114.0,57.0,52.0,56.0
114.0,60.0,53.0,55.0
115.0,60.0,52.0,58.0
113.0,62.0,53.0,58.0
115.0,67.0,51.0,55.0
113.0,68.0,54.0,55.0
113.0,71.0,52.0,55.0
114.0,70.0,53.0,58.0
113.0,75.0,53.0,55.0
113.0,78.0,52.0,53.0
114.0,79.0,51.0,55.0
113.0,79.0,54.0,55.0
112.0,81.0,54.0,57.0
114.0,81.0,52.0,57.0
114.0,83.0,52.0,55.0
116.0,82.0,53.0,58.0
116.0,86.0,52.0,53.0
119.0,85.0,53.0,57.0
120.0,87.0,51.0,55.0
122.0,87.0,53.0,56.0
122.0,87.0,53.0,57.0
124.0,85.0,53.0,57.0
126.0,81.0,54.0,60.0
126.0,81.0,53.0,59.0
124.0,80.0,54.0,58.0
123.0,75.0,56.0,62.0
123.0,74.0,55.0,60.0
123.0,72.0,52.0,58.0
121.0,68.0,54.0,62.0
121.0,69.0,54.0,59.0
121.0,68.0,54.0,59.0
122.0,67.0,53.0,58.0
122.0,66.0,52.0,57.0
122.0,65.0,53.0,58.0
122.0,66.0,54.0,59.0
120.0,65.0,54.0,60.0
120.0,65.0,55.0,59.0
121.0,63.0,52.0,59.0
120.0,63.0,53.0,58.0
120.0,63.0,52.0,55.0
117.0,62.0,52.0,56.0
117.0,59.0,52.0,56.0
117.0,59.0,52.0,56.0
112.0,57.0,55.0,57.0
113.0,58.0,51.0,52.0
111.0,58.0,50.0,52.0
110.0,56.0,50.0,51.0
108.0,56.0,50.0,52.0
106.0,57.0,51.0,51.0
105.0,56.0,50.0,51.0
106.0,57.0,49.0,50.0
104.0,57.0,51.0,50.0
103.0,57.0,51.0,48.0
103.0,56.0,51.0,50.0
103.0,54.0,50.0,52.0
104.0,54.0,49.0,50.0
103.0,53.0,51.0,53.0
104.0,53.0,51.0,53.0
105.0,55.0,51.0,53.0
105.0,56.0,51.0,52.0
107.0,56.0,51.0,53.0
105.0,57.0,52.0,52.0
107.0,56.0,51.0,54.0
108.0,57.0,53.0,55.0
111.0,59.0,50.0,54.0
110.0,60.0,51.0,54.0
110.0,61.0,52.0,55.0
111.0,62.0,53.0,56.0
110.0,63.0,53.0,55.0
113.0,66.0,52.0,55.0
110.0,64.0,54.0,58.0
111.0,65.0,53.0,55.0
113.0,65.0,53.0,58.0
112.0,65.0,54.0,58.0
113.0,67.0,53.0,54.0
114.0,66.0,52.0,58.0
112.0,66.0,54.0,60.0
114.0,66.0,53.0,57.0
112.0,65.0,53.0,57.0
112.0,64.0,54.0,59.0
114.0,65.0,53.0,57.0
113.0,64.0,53.0,57.0
112.0,63.0,54.0,60.0
113.0,64.0,53.0,59.0
112.0,63.0,54.0,59.0
114.0,66.0,52.0,57.0
112.0,65.0,53.0,59.0
111.0,66.0,54.0,56.0
110.0,64.0,53.0,59.0
109.0,64.0,53.0,59.0
108.0,64.0,57.0,60.0
105.0,65.0,55.0,56.0
102.0,63.0,55.0,59.0
103.0,64.0,55.0,57.0
101.0,64.0,54.0,57.0
102.0,65.0,52.0,56.0
104.0,64.0,53.0,59.0
101.0,64.0,55.0,58.0
103.0,65.0,53.0,57.0
102.0,64.0,55.0,60.0
103.0,64.0,55.0,59.0
104.0,65.0,53.0,58.0
103.0,64.0,56.0,60.0
103.0,64.0,56.0,60.0
101.0,63.0,57.0,62.0
106.0,65.0,53.0,60.0
103.0,65.0,57.0,61.0
103.0,66.0,56.0,59.0
104.0,64.0,54.0,59.0
105.0,67.0,52.0,56.0
104.0,66.0,53.0,57.0
103.0,64.0,57.0,61.0
105.0,66.0,54.0,59.0
107.0,65.0,53.0,58.0
107.0,66.0,52.0,55.0
104.0,64.0,55.0,60.0
105.0,66.0,55.0,56.0
107.0,65.0,52.0,57.0
107.0,65.0,51.0,57.0
107.0,64.0,50.0,56.0
103.0,66.0,54.0,55.0
103.0,64.0,54.0,56.0
104.0,64.0,54.0,57.0
101.0,63.0,54.0,56.0
103.0,64.0,51.0,53.0
103.0,62.0,52.0,54.0
105.0,64.0,49.0,53.0
103.0,63.0,50.0,52.0
100.0,62.0,53.0,54.0
101.0,62.0,50.0,54.0
101.0,63.0,50.0,53.0
103.0,64.0,49.0,51.0
101.0,65.0,50.0,52.0
101.0,65.0,50.0,51.0
101.0,65.0,50.0,51.0
102.0,64.0,49.0,51.0
102.0,66.0,49.0,51.0
103.0,66.0,49.0,49.0
102.0,67.0,49.0,50.0
102.0,64.0,50.0,52.0
104.0,66.0,50.0,51.0
103.0,65.0,50.0,51.0
105.0,66.0,48.0,50.0
105.0,67.0,48.0,50.0
105.0,67.0,49.0,50.0
106.0,69.0,48.0,48.0
107.0,70.0,47.0,47.0
106.0,67.0,49.0,51.0
107.0,70.0,47.0,49.0
108.0,70.0,46.0,48.0
108.0,71.0,46.0,49.0
109.0,71.0,46.0,48.0
107.0,72.0,47.0,49.0
111.0,74.0,45.0,47.0
109.0,72.0,46.0,48.0
109.0,74.0,45.0,47.0
110.0,74.0,45.0,47.0
109.0,74.0,45.0,47.0
109.0,76.0,44.0,46.0
109.0,74.0,45.0,47.0
109.0,76.0,44.0,45.0
108.0,75.0,44.0,46.0
107.0,76.0,46.0,47.0
106.0,76.0,46.0,46.0
109.0,75.0,42.0,44.0
105.0,75.0,48.0,47.0
106.0,74.0,47.0,46.0
108.0,74.0,44.0,46.0
107.0,75.0,44.0,45.0
107.0,74.0,43.0,46.0
106.0,73.0,45.0,47.0
105.0,74.0,45.0,46.0
106.0,71.0,44.0,48.0
106.0,74.0,42.0,44.0
104.0,73.0,48.0,48.0
104.0,71.0,44.0,46.0
105.0,72.0,43.0,46.0
103.0,71.0,43.0,47.0
103.0,72.0,44.0,46.0
102.0,72.0,44.0,46.0
103.0,74.0,44.0,44.0
104.0,74.0,43.0,44.0
103.0,73.0,45.0,46.0
103.0,73.0,48.0,48.0
104.0,75.0,44.0,45.0
103.0,75.0,45.0,45.0
103.0,76.0,45.0,45.0
104.0,76.0,44.0,45.0
102.0,75.0,45.0,45.0
104.0,74.0,44.0,46.0
104.0,73.0,45.0,47.0
103.0,74.0,45.0,47.0
103.0,73.0,46.0,47.0
105.0,72.0,47.0,49.0
105.0,73.0,45.0,48.0
103.0,72.0,48.0,51.0
103.0,73.0,48.0,51.0
102.0,74.0,48.0,50.0
103.0,73.0,48.0,50.0
101.0,74.0,50.0,50.0
100.0,72.0,51.0,51.0
102.0,72.0,48.0,49.0
101.0,68.0,49.0,51.0
101.0,67.0,49.0,50.0
102.0,66.0,48.0,50.0
101.0,63.0,48.0,51.0
102.0,62.0,46.0,49.0
101.0,61.0,49.0,49.0
101.0,60.0,47.0,49.0
102.0,58.0,48.0,50.0
102.0,55.0,48.0,50.0
101.0,52.0,49.0,52.0
101.0,50.0,48.0,53.0
101.0,51.0,48.0,51.0
101.0,49.0,49.0,51.0
101.0,48.0,49.0,51.0
101.0,47.0,48.0,51.0
101.0,46.0,48.0,49.0
103.0,46.0,48.0,51.0
102.0,47.0,47.0,50.0
100.0,45.0,50.0,52.0
104.0,47.0,47.0,49.0
105.0,47.0,48.0,50.0
103.0,48.0,49.0,50.0
104.0,50.0,50.0,50.0
104.0,50.0,51.0,51.0
106.0,50.0,49.0,52.0
107.0,50.0,49.0,55.0
107.0,52.0,52.0,54.0
109.0,53.0,50.0,55.0
110.0,53.0,49.0,51.0
111.0,54.0,49.0,51.0
111.0,55.0,49.0,52.0
112.0,55.0,49.0,55.0
112.0,55.0,51.0,55.0
112.0,56.0,50.0,51.0
111.0,56.0,51.0,51.0
113.0,58.0,49.0,51.0
115.0,58.0,48.0,52.0
116.0,58.0,49.0,53.0
112.0,59.0,52.0,53.0
117.0,61.0,49.0,53.0
116.0,62.0,51.0,53.0
116.0,64.0,52.0,53.0
118.0,66.0,49.0,51.0
116.0,65.0,52.0,54.0
117.0,69.0,50.0,52.0
117.0,69.0,51.0,53.0
115.0,73.0,51.0,53.0
114.0,73.0,52.0,55.0
116.0,76.0,49.0,51.0
117.0,77.0,48.0,51.0
114.0,77.0,50.0,52.0
116.0,79.0,49.0,51.0
114.0,78.0,49.0,52.0
114.0,77.0,50.0,53.0
113.0,78.0,51.0,53.0
111.0,77.0,52.0,54.0
112.0,78.0,50.0,54.0
112.0,77.0,50.0,55.0
112.0,77.0,49.0,55.0
111.0,76.0,51.0,55.0
111.0,76.0,48.0,54.0
108.0,76.0,52.0,56.0
107.0,76.0,50.0,52.0
107.0,75.0,51.0,55.0
105.0,72.0,52.0,57.0
105.0,74.0,50.0,54.0
102.0,72.0,52.0,57.0
102.0,71.0,51.0,58.0
101.0,72.0,50.0,55.0
97.0,71.0,52.0,55.0
95.0,71.0,54.0,55.0
94.0,69.0,54.0,56.0
93.0,67.0,54.0,58.0
90.0,66.0,55.0,58.0
91.0,68.0,51.0,55.0
89.0,66.0,52.0,58.0
87.0,64.0,54.0,58.0
87.0,65.0,53.0,58.0
86.0,66.0,53.0,56.0
84.0,64.0,53.0,59.0
83.0,63.0,53.0,60.0
82.0,65.0,52.0,55.0
80.0,63.0,54.0,57.0
77.0,64.0,56.0,58.0
77.0,64.0,55.0,59.0
78.0,64.0,53.0,58.0
75.0,65.0,55.0,58.0
74.0,66.0,54.0,57.0
73.0,65.0,55.0,59.0
73.0,65.0,54.0,57.0
70.0,66.0,55.0,57.0
66.0,64.0,57.0,60.0
65.0,64.0,57.0,60.0
66.0,62.0,55.0,61.0
65.0,66.0,55.0,58.0
64.0,65.0,54.0,57.0
62.0,64.0,55.0,58.0
60.0,64.0,56.0,61.0
59.0,65.0,55.0,59.0
57.0,64.0,57.0,61.0
56.0,64.0,56.0,60.0
56.0,64.0,56.0,60.0
53.0,64.0,57.0,62.0
54.0,64.0,56.0,60.0
53.0,64.0,56.0,61.0
54.0,64.0,55.0,60.0
52.0,62.0,56.0,62.0
52.0,62.0,58.0,63.0
54.0,64.0,54.0,60.0
54.0,61.0,56.0,63.0
56.0,62.0,52.0,61.0
55.0,58.0,57.0,66.0
57.0,57.0,56.0,63.0
58.0,58.0,57.0,64.0
58.0,58.0,57.0,64.0
62.0,57.0,54.0,61.0
64.0,56.0,53.0,63.0
63.0,55.0,55.0,62.0
64.0,52.0,56.0,63.0
64.0,50.0,56.0,62.0
66.0,48.0,56.0,63.0
65.0,47.0,57.0,63.0
68.0,46.0,56.0,63.0
71.0,45.0,54.0,63.0
70.0,43.0,56.0,63.0
73.0,44.0,55.0,61.0
74.0,42.0,55.0,61.0
77.0,42.0,54.0,59.0
80.0,42.0,53.0,59.0
81.0,39.0,54.0,61.0
84.0,39.0,53.0,59.0
86.0,40.0,53.0,57.0
86.0,38.0,54.0,59.0
89.0,40.0,53.0,57.0
91.0,41.0,54.0,57.0
94.0,44.0,52.0,56.0
93.0,43.0,53.0,57.0
95.0,47.0,53.0,55.0
96.0,45.0,53.0,58.0
99.0,47.0,52.0,55.0
100.0,50.0,51.0,53.0
101.0,51.0,52.0,54.0
102.0,52.0,52.0,54.0
102.0,54.0,52.0,56.0
103.0,55.0,53.0,56.0
103.0,57.0,51.0,54.0
103.0,59.0,50.0,53.0
101.0,61.0,54.0,56.0
103.0,64.0,53.0,55.0
102.0,66.0,54.0,57.0
102.0,68.0,53.0,57.0
102.0,70.0,53.0,57.0
103.0,72.0,53.0,57.0
102.0,73.0,54.0,58.0
